https://www.jeju.go.kr/files/goodshop/166c890f-3978-4d5f-928d-6e7574aa5d74.jpg,후년하우스,제주시 삼봉로 12(삼양이동),064-759-9292/0507-1389-9292,"['흑돼지샤브샤브 13,000', '말고기(제주산)샤브샤브 14,000원']"
https://www.jeju.go.kr/files/goodshop/75879351-55d0-4d3b-9936-93c97c1b73cd.jpg,공주네국수,"제주시 삼봉로 353, 1층(봉개동)",064-722-4533,"['고기국수 8,000', '멸치국수 6,000', '물만두 5,000원']"
https://www.jeju.go.kr/files/goodshop/56ce7883-93f3-4987-a58c-30fc4bf32d0e.jpg,추가네,제주시 서사로 176(오라일동),064-723-7588,"['추어탕 7,000', '통추어탕 8,000원']"
https://www.jeju.go.kr/files/goodshop/2c9ec7a9-6ad3-4634-951c-4947b0b6ecce.bmp,마라톤식당,서광로2길 15,064-757-1945,"['김치찌개 7,000', '된장찌개 7,000', '만두국 7,000원']"
https://www.jeju.go.kr/files/goodshop/2ff59a66-a586-45ab-9a83-31c32ba4f543.bmp,현옥식당,제주시 서광로2길 35(오라일동),064-757-3439,"['정식 5,000', '만두국 6,000', '김치찌개 7,000', '된장찌개 7,000', '두루치기 8,000원']"
https://www.jeju.go.kr/files/goodshop/f85251fa-3281-42fa-ad4a-4083d50f8164.jpg,감나무집,제주시 오남로 12(오라일동),064-722-8292,"['차돌된장찌개 8,000', '차돌국밥 8,000', '흑돼지불고기정식 9,000원']"
https://www.jeju.go.kr/files/goodshop/2abb1590-1be3-4129-ae32-d04cebdb29e3.jpg,무진장오라점,제주시 서광로2길 11-9(오라일동),064-712-6881,"['메로머리지리 7,000', '한치물회 7,000', '자리물회 7,000', '회덮밥 7,000', '생선매운탕 7,000', '해물된장찌개 7,000원']"
https://www.jeju.go.kr/files/goodshop/00dcd517-4bc9-4a42-bf8b-dbad9a96b86a.jpg,또만나,"제주시 서광로2길 35, 1층(오라일동)",064-712-3478,"['소고기 콩나물비빔밥 7,000', '순두부찌개 7,000', '김치찌개 7,000', '만두국 7,000', '라면 3,000', '정식 8,000원']"
https://www.jeju.go.kr/files/goodshop/18177766-aae2-45c9-8e7d-d3eefc75d069.jpg,좀녀마을뚝배기,제주시 은남길 25(연동),064-745-3535,"['성게국 12,000', '순두부 6,000', '해물뚝배기 9,000원']"
https://www.jeju.go.kr/files/goodshop/3aedffea-9119-4d0f-9219-211fd00c7d7d.bmp,다해복국,제주시 문송1길 17(연동),064-749-9868,"['복해장국 9,000원']"
https://www.jeju.go.kr/files/goodshop/ae03e10d-01f7-4e5c-9abd-56de9b0c420c.png,깜돈흑돼지,제주시 삼무로3길 6(연동),064-712-9229,"['흑돼지오겹살(200g) 20,000', '김지찌개 6,000', '청국장 6,000', '김치찌개 6,000원']"
https://www.jeju.go.kr/files/goodshop/8c965ad4-53ae-40ee-8256-9fdf8750f9cf.jpg,재현이네갈비,제주시 선덕로 7(연동),064-711-5323,"['돼지갈비 14,000', '돼지살갈비 12,000', '생등갈비 14,000', '생오겹살 17.000원']"
https://www.jeju.go.kr/files/goodshop/8402834d-d99a-439b-9046-ec4ce5d2b070.jpg,승범이네집,제주시 월랑로 56-1(노형동),064-744-3538,"['생선지리 8,000', '어내장탕 8,000', '회덮밥 8,000', '매운탕 8,000', '조림(중) 30,000', '조림(대) 40,000원']"
https://www.jeju.go.kr/files/goodshop/980de4fe-b304-4542-a2cc-d3c528b10531.jpg,길벗식당,제주시 월광로 162(노형동),064-748-0848,"['오리구이(1마리) 54,000', '오겹살(200g) 14,000원']"
https://www.jeju.go.kr/files/goodshop/199b8143-685b-4a66-83a6-b6c30c7ef141.jpg,푸른바다회포차,제주시 수덕7길 47(노형동),064-746-8844,"['광어회 30,000', '돈까스 5,000원']"
https://www.jeju.go.kr/files/goodshop/849c79e6-310e-4fad-a700-4c2a19af2fa2.jpg,금순이네,"제주시 정존1길 31, 1층(노형동)",064-711-1114,"['흑돼지오겹(180g) 14,000', '흑돼지두루치기(250g) 9,000원']"
https://www.jeju.go.kr/files/goodshop/90ee2b7a-b4d1-4dba-85bd-1be0a2a440f1.bmp,이오리,제주시 도리로 53(이호일동),064-751-4905,"['정식 8,000', '오리탕 8,000원']"
https://www.jeju.go.kr/files/goodshop/68764a37-ddc9-404d-8294-baa4f3b0ccc6.jpg,테왁식당,제주시 서해안로 155(도두일동),064-742-4949,"['전복물회 10,000', '전복죽 10,000', '회덮밥 10,000', '고등어구이 10,000원']"
https://www.jeju.go.kr/files/goodshop/09840e5b-8575-4618-b0dc-813969b533a2.jpg,이애란헤어샵,제주시 고마로 58(일도이동),064-724-0090,"['커트 8,000', '파마 25,000원']"
https://www.jeju.go.kr/files/goodshop/2df9d8c8-0f52-4adb-9938-36becb2fe3f7.bmp,머리만지는 남자,독짓골6길 1,064-723-8501,"['커트 10,000', '펌 30,000원']"
https://www.jeju.go.kr/files/goodshop/1a5d17ec-e10b-442a-8707-1a220ad12969.jpg,아름다운 사람들(헤어),"제주시 중앙로 69, 2층(이도일동)",064-722-7741,"['컷트 10,000', '일반 펌 30,000', '매직 50,000', '염색 25,000', '노인우대 20,000원']"
https://www.jeju.go.kr/files/goodshop/51493c55-bced-4b07-b0cf-28bede0387ea.jpg,지혜미용실,제주시 서사로19길 5(삼도일동),064-757-8525,"['커트 12,000', '염색 25,000원']"
https://www.jeju.go.kr/files/goodshop/5bb67ee2-e382-4a19-a79a-5c1fce30f2a3.jpg,남문이용원,제주시 남성로 125(삼도일동),064-757-5935,"['일반컷트 10,000', '학생컷트 7,000', '염색 13,000', '컷트+염색 23,000원']"
https://www.jeju.go.kr/files/goodshop/c13cd858-8d95-4671-8a07-f2136721c925.jpg,행복한머리방,제주시 서광로3길 42(용담일동),064-758-8799,"['컷트(성인) 5,000', '컷트(학생) 4,000', '펌(60세이상, 염색약 별도) 15,000', '매직(단발기준) 30,000원']"
https://www.jeju.go.kr/files/goodshop/e11e5ded-1cf2-44f0-b1c9-af8f46320e3d.jpg,정다운미용샵,제주시 진남로6길 36-1(화북일동),064-784-5667,"['파마 20,000', '커트 10,000', '업스타일 30,000', '염색 20,000원']"
https://www.jeju.go.kr/files/goodshop/683fbb1f-c3db-4c5a-865a-b3e99e55817b.jpg,머리하기좋은날,제주시 신대로6길 11(연동),064-713-6667,"['커트(샴푸미포함) 8,000', '염색+커트 25,000', '파마+커트 25,000', '헤어트리트먼트 10,000원']"
https://www.jeju.go.kr/files/goodshop/566bbd0e-f063-44d3-8f4e-b720bd5531fb.jpg,라영헤어숍,제주시 다랑곶4길 18(노형동),064-744-3340,"['컷트 10,000', '컷트+샴푸 13,000', '염색 25,000원~35,000원']"
https://www.jeju.go.kr/files/goodshop/5a18f09f-49c8-4047-878b-0ee541d65b64.jpg,바다풍경펜션,제주시 애월읍 애월해안로 923,070-4364-9466,"['202호, 302호 40,000', '203호 50,000', '101호 70,000', '301호, 303호 50,000원']"
https://www.jeju.go.kr/files/goodshop/79851f13-4aa7-4d74-a4b7-ae3a782c6a33.jpg,시드니호텔,제주시 애월읍 애월해안로 943,010-9716-5432,"['스탠다드더블 40,000', '한식온돌 50,000', '디럭스트윈 50,000', '디럭스트리플 50,000원']"
https://www.jeju.go.kr/files/goodshop/8c73633f-867c-4f97-a0fd-71c1c6b7b94a.jpg,봉골레하우스,제주시 추자면 추자로 94-1,064-744-2332,"['숙박(1박 1인) 40,000', '숙박(식사포함, 1박 1인) 50,000원']"
https://www.jeju.go.kr/files/goodshop/fa17eeb1-9575-43d3-a226-2efe192e9afb.jpg,진영세탁소,제주시 오복4길 9(이도이동),064-724-1629,"['양복 상의 4,000', '양복 하의 4,000원']"
https://www.jeju.go.kr/files/goodshop/7763a20f-4c64-43af-8309-15f4da40798b.png,사계오름,제주시 복지로3길 2-9(도남동),064)724-1162,"['정식(2인이상) 7,000', '순두부찌개 6,000원']"
https://www.jeju.go.kr/files/goodshop/70a43726-467f-409e-9ea4-4a54b2c8c859.jpg,블랙데이,"제주시 만덕로 23-2, 1층(건입동)",064)758-3286,"['자장면 4,000', '짬뽕 6,000', '볶음밥 6,000원']"
https://www.jeju.go.kr/files/goodshop/37c624bb-5354-4314-918f-58824ea8d7da.jpg,조약돌,제주시 임항로 255(건입동),064)757-7884,"['갈비정식 9,000', '파불고기 9,000', '수육 9,000원']"
https://www.jeju.go.kr/files/goodshop/0d4f5f59-9d57-4341-8998-ac0f39159e5c.png,오솔길,제주시 임항로 264(건입동),010-7440-8621,"['백돼지오겹살 12,000', '항정살 13,000', '목살 12,000원']"
https://www.jeju.go.kr/files/goodshop/ab0443ed-c45b-499f-ad79-d33711541776.jpg,해바라기,서귀포시 남원읍 한신로 280,064-764-9909,"['두루치기 8,000', '김치찌개 8,000', '족탕 8,000', '콩국수(계절) 8,000원']"
https://www.jeju.go.kr/files/goodshop/db74463d-0f07-41c5-b3f8-c7fe6af39934.jpg,고성장터국밥,서귀포시 성산읍 고성동서로45번길 19,064-783-3233,"['몸국 7,000', '국밥 7,000', '고기국수 7,000원']"
https://www.jeju.go.kr/files/goodshop/0e725aac-04c1-445c-b7e5-14213125e0a2.jpg,백년손님,서귀포시 성산읍 금백조로 114,064-783-3456,"['국밥 8,000', '고기국수 7,000', '멸치국수 6,000원']"
https://www.jeju.go.kr/files/goodshop/5f4ca227-2e8b-473b-8dba-e40a45cd6962.jpg,생원전복,서귀포시 안덕면 산방로 7,064-792-2109,"['돈샤브샤브 13,000', '성게비빔밥 20,000원']"
https://www.jeju.go.kr/files/goodshop/d04882bf-16d0-4e1e-91ed-884c720455d5.jpg,한아름식당,서귀포시 표선면 세성로 265,064-787-5403,"['돼지고기 12,000원']"
https://www.jeju.go.kr/files/goodshop/86623f59-727d-4c75-8107-a43e60fcc5e5.bmp,새서울두루치기,서귀포시 태평로 406(서귀동),064-732-4211,"['흑돼지두루치기 7,000', '낙지두루치기 7,000원']"
https://www.jeju.go.kr/files/goodshop/bda0e3f9-551e-4855-bd9f-95d0d16bff78.jpg,한동네,서귀포시 동부로 4(서귀동),064-732-4573,"['성게보말국 12,000', '비빔국수 6,000원']"
https://www.jeju.go.kr/files/goodshop/c2d0446b-a06f-4d6f-ba76-d36441340167.jpg,뽕뽕식당,중앙로42번길 33,064-733-6639,"['칼국수 5,000', '냉면 7,000', '된장찌개 6,000원']"
https://www.jeju.go.kr/files/goodshop/f158324e-52bb-440b-90a2-e4939e089179.bmp,바당국수,서귀포시 동문동로 21-1(서귀동),064-733-9259,"['멸치국수 7,000', '비빔국수 8,000원']"
https://www.jeju.go.kr/files/goodshop/cceb126b-066b-41df-aec2-089738cec9b7.bmp,옛날어전,서귀포시 동문동로 31(서귀동),064-733-2333,"['참치회덮밥 8,000', '소머리국밥 8,000', '참치회 60,000원']"
https://www.jeju.go.kr/files/goodshop/dd1cf944-9736-4109-8102-64b5c8b7d688.jpg,신영식당,서귀포시 중앙로71번길 4(서귀동),064-763-3022,"['된장찌개 7,000', '순두부 7,000원']"
https://www.jeju.go.kr/files/goodshop/89f4fe10-3bdc-4445-a7ef-a753014e5004.bmp,대광장식당,서귀포시 중앙로 79(서귀동),064-762-9233,"['김치된장찌개 6,000', '순두부 5,000', '만두 5,000', '냉면 8,000원']"
https://www.jeju.go.kr/files/goodshop/f8a34cee-77ea-4b80-8557-c34c99ca0f2d.jpg,성광식당,서귀포시 일주동로 8184(신효동),064-767-4110,"['순대국 6,000', '내장탕 6,000', '순두부 6,000원']"
https://www.jeju.go.kr/files/goodshop/0353ef89-04cd-42d3-a97f-a950fc0180f5.jpg,영춘반점,서귀포시 중앙로 154(동홍동),0507-1420-5156,"['짜장면 5,000', '짬뽕 7,000원']"
https://www.jeju.go.kr/files/goodshop/65c22c59-2147-4a49-8805-54ec8e8def6d.bmp,김대감숯불갈비,동홍중앙로 67 (김대감),064-763-2777,"['양념갈비 13,000', '생갈비 16,000원']"
https://www.jeju.go.kr/files/goodshop/52c51629-a1b3-4c24-a4ac-fe0bc664b3fb.bmp,맛있는집,서귀포시 중앙로 110(동홍동),064-763-3760,"['비빔밥 7,000', '순두부 7,000원']"
https://www.jeju.go.kr/files/goodshop/377415cf-96d7-482b-b304-6aa292738210.bmp,둠비정원,서귀포시 신중로13번길 20(강정동),064-739-7787,"['비지탕 8,000', '해물순두부 8,000', '콩국수 8,000원']"
https://www.jeju.go.kr/files/goodshop/eca686f9-45f5-4b0d-acb2-b019c0081846.jpg,줄서서먹는짜장,서귀포시 일주동로 9213(법환동),064-738-6465,"['환경짜장 5,000', '짬뽕 7,000원']"
https://www.jeju.go.kr/files/goodshop/aafcb027-9879-432a-be38-06a22a6674ef.jpg,소리헤어샵,서귀포시 중앙로4번길 4(서귀동),064-762-0806,"['일반펌 30,000', '염색 30,000원']"
https://www.jeju.go.kr/files/goodshop/259efd13-c2a0-4d87-bff3-0df343588150.jpg,영미용실,서귀포시 이중섭로 5-7(서귀동),064-762-8043,"['커트 10,000', '파마 30,000', '올림머리 30,000', '세트파마 50,000원']"
https://www.jeju.go.kr/files/goodshop/d49280a0-0abd-46ee-9701-b77e7ca6f6fc.bmp,영천이용원,516로 462 (하영하영),064-732-7683,"['커트 13,000', '이발 17,000원']"
https://www.jeju.go.kr/files/goodshop/be33943b-d3f7-49de-aab2-6d637f7fe15c.jpg,아름다운풍경미용실,서귀포시 흙담솔로 20(서홍동),064-732-8858,"['커트 10,000', '파마 30,000', '염색 30,000원']"
https://www.jeju.go.kr/files/goodshop/dacf3675-b308-4164-b134-bf4ce90f5885.bmp,웰빙이용원,천제연로188번길 6-6,064-738-6444,"['커트 12,000~15,000', '염색 15,000', '면도 12,000원']"
https://www.jeju.go.kr/files/goodshop/14ab329f-2330-4ab9-951e-30753227cbf1.bmp,장원민박,서귀포시 천제연로 49(색달동),064-738-1110,"['숙박(8평) 25,000', '숙박(10평) 30,000원']"
https://www.jeju.go.kr/files/goodshop/10ceb0b5-d068-41df-8c99-a7e38df79c08.bmp,스피드세탁소,서귀포시 남원읍 태위로 657(남원리),064-764-4071,"['양복1벌 8,000', '이불(겨울용) 10,000원']"
https://www.jeju.go.kr/files/goodshop/4369159e-1629-4ad8-b93f-06e7a8f844ce.jpg,화순새마을목욕탕,서귀포시 안덕면 화순중앙로 76,"064-710-8884, 010-4136-8884","['목욕(성인) 5,000', '목욕(어린이) 2,000원']"
https://www.jeju.go.kr/files/goodshop/463bcec4-f4c2-4f8f-b0ab-8b7b76b5847a.png,윤경미용실,서귀포시 중정로 91번길 53-1,064-762-1954,"['커트 10,000', '펌(기본) 25,000원']"
https://www.jeju.go.kr/files/goodshop/e136b317-a76f-43a3-83e7-c881b3e3600a.png,금복식당,중앙로48번길 18,064-762-2243,"['비빔밥 3,000원']"
https://www.jeju.go.kr/files/goodshop/8b9becc7-e7e3-480d-a862-f45e426cc57d.jpg,오일장왕십리식당,서귀포시 토평서로11번길 150,064-733-0105,"['고기국밥 7,000', '순대국밥 7,000원']"
https://www.jeju.go.kr/files/goodshop/4eb9a2ea-4c67-4e45-9a9b-813300a60f27.jpg,일번지식당,서귀포시 토평서로11번길 150,064-733-0686,"['정식 6,000', '순대국밥 7,000원']"
https://www.jeju.go.kr/files/goodshop/98d86eed-b4cd-43b2-bce8-c1c2ea1adb77.jpg,대복해장국,구좌읍 김녕로 132,064-783-5359,"['고사리육개장 9,000', '순대국 8,000원']"
https://www.jeju.go.kr/files/goodshop/7b187219-a4e3-4ebf-bc1f-72c40124452b.jpg,신미국밥,구좌읍 김녕로 108,064-784-9995,"['순대국밥 9,000', '순대내장국 9,000', '뼈해장국 9,000', '해물순두부 9,000', '한치물회 12,000원']"
https://www.jeju.go.kr/files/goodshop/cb746637-b0da-451b-a4f1-7c3462ac8907.jpg,우리두리,구좌읍 김녕로 173,064-782-5442,"['정식 7,000', '우럭정식 12,000', '활우럭조림 15,000원']"
https://www.jeju.go.kr/files/goodshop/b4780c50-7247-42be-91f3-574e421c01a8.png,소라횟집,구좌읍 해맞이해안로 1240-3,064-784-3545,"['매운탕 13,000', '조림 13,000원']"
https://www.jeju.go.kr/files/goodshop/1f81f649-0eb5-4248-a415-07570e63c21f.png,김녕빵집,구좌읍 김녕로1길 25 (김녕드림타운),010-5793-8145,"['누룽지치아바타 2,500', '크로아상 3,100원']"
https://www.jeju.go.kr/files/goodshop/bd801d28-1128-469a-a081-0ae33495e850.png,숨어있는집 함덕펜션,조천읍 함덕30길 14-5,064-782-1579,"['손반죽해물칼국수 9,000', '오빠가튀긴바삭닭 20,000', '오빠가튀긴똥집튀김 12,000', '감자튀김 12,000원']"
https://www.jeju.go.kr/files/goodshop/68731ca3-9133-451b-ac32-7beb355dce9b.png,선이네밥집,조천읍 신북로 262 (조천리사무소),064-727-3450,"['한식 9,000', '흑돼지불고기정식 9,000원']"
https://www.jeju.go.kr/files/goodshop/fd015817-4e55-436f-b221-34a3f95b9869.png,몰돗,조천읍 함대로 2,064-783-1313,"['말스페셜코스 27,000', '말코스 23,000', '말사시미 9,900원']"
https://www.jeju.go.kr/files/goodshop/c32e4ed5-c1af-48e0-8e89-90e820c8907a.jpg,함덕우동집,조천읍 함덕6길 39 (함덕 천마에코피아),064-782-0406,"['옛날우동 6,000', '냉우동 6,500', '김치어묵우동 7,000원']"
https://www.jeju.go.kr/files/goodshop/1faa7053-92ac-46b5-b3b8-cc3757e52230.png,제라진밥상,조천읍 함와로 4,064-784-8858,"['성인아침 7,900', '성인점심 8,900', '어린이아침 4,900', '어린이점심 5,900원']"
https://www.jeju.go.kr/files/goodshop/7f331553-41dc-49ee-b721-020eb9252103.png,동카름,조천읍 신촌9길 40-3,064-784-6939,"['낙지볶음(소) 23,000', '낙지볶음(중) 33,000', '낙지볶음(대) 44,000원']"
https://www.jeju.go.kr/files/goodshop/c3e207cb-f757-4618-92e2-55d65d0c45d5.png,옛날통닭닭치고족치고,조천읍 함와로 54,064-784-1752,"['옛날통닭 10,000', '후라이드 13,000', '양념치킨 14,000원']"
https://www.jeju.go.kr/files/goodshop/626319fc-20dd-42ef-922f-80f747df5b40.png,토닥토닥,관덕로15길 7,064-702-9219,"['우동 5,000', '흑돼지안심(돈가스) 7,000', '흑돼지등심(돈가스) 8,000원']"
https://www.jeju.go.kr/files/goodshop/d7886de1-df0f-4874-afea-ab4c66431395.png,동광생오리집,태성로2길 32,064-752-1129,"['동광생오리(한마리) 54,000', '동광생오리(반마리) 28,000원']"
https://www.jeju.go.kr/files/goodshop/99fb1e65-1a34-4a77-874c-0178de1b527a.png,백년귤화다,중앙로11길 1,064-900-9600,"['감귤주스 3,000', '귤피차 3,000', '풋귤주스 4,000원']"
https://www.jeju.go.kr/files/goodshop/b32b516a-66dc-414d-a180-80489b574ee2.png,이경민헤어스토리,중앙로 247,064-723-2234,"['일반컷트 10,000', '염색(뿌리염색) 28,000원']"
https://www.jeju.go.kr/files/goodshop/84c739e8-5044-429a-bd4c-b63e07ffffe3.png,왕왕순대국밥몸국,무근성7길 20,0507-1424-2283,"['순대국밥 6,000', '몸국 6,000원']"
https://www.jeju.go.kr/files/goodshop/52830e14-3fb6-408a-ba53-01394831c8de.png,시민명가,남성로26길 46,064-702-0782,"['동태탕 7,000', '동태내장탕 8,000원']"
https://www.jeju.go.kr/files/goodshop/7d9cd5ab-87be-4599-aa65-bbcefab78f2b.png,진이칼국수,남성로 154,064-724-5525,"['보리밥+칼국수 8,000', '보리밥+칼만두 8,000원']"
https://www.jeju.go.kr/files/goodshop/c77e6196-6e30-4c0e-9fdd-b21b6588f628.png,송림반점,관덕로 2-1,064-722-4229,"['짜장면 5,000', '짬뽕 6,000', '간짜장 6,000원']"
